1.50E-04	2.97E+12	7.69E+13	8.21E+10
1.51E-04	2.97E+12	7.66E+13	8.02E+10
1.51E-04	2.96E+12	7.64E+13	7.84E+10
1.52E-04	2.96E+12	7.61E+13	7.66E+10
1.52E-04	2.96E+12	7.59E+13	7.49E+10
1.52E-04	2.96E+12	7.57E+13	7.32E+10
1.53E-04	2.96E+12	7.54E+13	7.16E+10
1.53E-04	2.96E+12	7.52E+13	6.99E+10
1.54E-04	2.96E+12	7.50E+13	6.84E+10
1.54E-04	2.96E+12	7.47E+13	6.68E+10
1.54E-04	2.95E+12	7.45E+13	6.53E+10
1.55E-04	2.95E+12	7.43E+13	6.38E+10
1.55E-04	2.95E+12	7.40E+13	6.24E+10
1.56E-04	2.95E+12	7.38E+13	6.10E+10
1.56E-04	2.95E+12	7.36E+13	5.96E+10
1.56E-04	2.95E+12	7.33E+13	5.83E+10
1.57E-04	2.95E+12	7.31E+13	5.69E+10
1.57E-04	2.95E+12	7.29E+13	5.57E+10
1.58E-04	2.94E+12	7.26E+13	5.44E+10
1.58E-04	2.94E+12	7.24E+13	5.32E+10
1.58E-04	2.94E+12	7.22E+13	5.20E+10
1.59E-04	2.94E+12	7.19E+13	5.08E+10
1.59E-04	2.94E+12	7.17E+13	4.97E+10
1.60E-04	2.94E+12	7.15E+13	4.85E+10
1.60E-04	2.94E+12	7.13E+13	4.74E+10
1.60E-04	2.94E+12	7.10E+13	4.64E+10
1.61E-04	2.93E+12	7.08E+13	4.53E+10
1.61E-04	2.93E+12	7.06E+13	4.43E+10
1.62E-04	2.93E+12	7.04E+13	4.33E+10
1.62E-04	2.93E+12	7.02E+13	4.23E+10
1.62E-04	2.93E+12	6.99E+13	4.14E+10
1.63E-04	2.93E+12	6.97E+13	4.04E+10
1.63E-04	2.93E+12	6.95E+13	3.95E+10
1.64E-04	2.93E+12	6.93E+13	3.86E+10
1.64E-04	2.92E+12	6.91E+13	3.78E+10
1.64E-04	2.92E+12	6.88E+13	3.69E+10
1.65E-04	2.92E+12	6.86E+13	3.61E+10
1.65E-04	2.92E+12	6.84E+13	3.53E+10
1.66E-04	2.92E+12	6.82E+13	3.45E+10
1.66E-04	2.92E+12	6.80E+13	3.37E+10
1.66E-04	2.92E+12	6.78E+13	3.29E+10
1.67E-04	2.92E+12	6.75E+13	3.22E+10
1.67E-04	2.92E+12	6.73E+13	3.14E+10
1.68E-04	2.91E+12	6.71E+13	3.07E+10
1.68E-04	2.91E+12	6.69E+13	3.00E+10
1.68E-04	2.91E+12	6.67E+13	2.94E+10
1.69E-04	2.91E+12	6.65E+13	2.87E+10
1.69E-04	2.91E+12	6.63E+13	2.81E+10
1.70E-04	2.91E+12	6.61E+13	2.74E+10
1.70E-04	2.91E+12	6.59E+13	2.68E+10
1.70E-04	2.91E+12	6.57E+13	2.62E+10
1.71E-04	2.90E+12	6.54E+13	2.56E+10
1.71E-04	2.90E+12	6.52E+13	2.50E+10
1.72E-04	2.90E+12	6.50E+13	2.45E+10
1.72E-04	2.90E+12	6.48E+13	2.39E+10
1.72E-04	2.90E+12	6.46E+13	2.34E+10
1.73E-04	2.90E+12	6.44E+13	2.28E+10
1.73E-04	2.90E+12	6.42E+13	2.23E+10
1.74E-04	2.90E+12	6.40E+13	2.18E+10
1.74E-04	2.89E+12	6.38E+13	2.13E+10
1.74E-04	2.89E+12	6.36E+13	2.08E+10
1.75E-04	2.89E+12	6.34E+13	2.04E+10
1.75E-04	2.89E+12	6.32E+13	1.99E+10
1.76E-04	2.89E+12	6.30E+13	1.95E+10
1.76E-04	2.89E+12	6.28E+13	1.90E+10
1.76E-04	2.89E+12	6.26E+13	1.86E+10
1.77E-04	2.89E+12	6.24E+13	1.82E+10
1.77E-04	2.88E+12	6.22E+13	1.78E+10
1.78E-04	2.88E+12	6.20E+13	1.74E+10
1.78E-04	2.88E+12	6.18E+13	1.70E+10
1.78E-04	2.88E+12	6.16E+13	1.66E+10
1.79E-04	2.88E+12	6.14E+13	1.62E+10
1.79E-04	2.88E+12	6.13E+13	1.59E+10
1.80E-04	2.88E+12	6.11E+13	1.55E+10
1.80E-04	2.88E+12	6.09E+13	1.51E+10
1.80E-04	2.88E+12	6.07E+13	1.48E+10
1.81E-04	2.87E+12	6.05E+13	1.45E+10
1.81E-04	2.87E+12	6.03E+13	1.41E+10
1.82E-04	2.87E+12	6.01E+13	1.38E+10
1.82E-04	2.87E+12	5.99E+13	1.35E+10
1.82E-04	2.87E+12	5.97E+13	1.32E+10
1.83E-04	2.87E+12	5.95E+13	1.29E+10
1.83E-04	2.87E+12	5.93E+13	1.26E+10
1.84E-04	2.87E+12	5.92E+13	1.23E+10
1.84E-04	2.86E+12	5.90E+13	1.21E+10
